,Listing_Title,Posting_Date,city,posting_ID,full_URL,Bedrooms,Sqft,Price,Reply_contact_info_link,reply_email_TO_BE_FILLED_IN
63,3 bedroom apt.,2017-03-05 14:35,newyork,6023116809,https://newyork.craigslist.org/que/abo/6023116809.html,3.0,,1850.0,https://newyork.craigslist.org/reply/nyc/abo/6023116809,
64,Large 2BR Brownsville Apt.,2017-03-05 14:19,newyork,6030638376,https://newyork.craigslist.org/brk/abo/6030638376.html,2.0,800.0,1700.0,https://newyork.craigslist.org/reply/nyc/abo/6030638376,
65,Fully Renovated 2 BR Apt in Bayonne NJ - 4 Blocks from Light Rail,2017-03-05 14:19,newyork,6030673023,https://newyork.craigslist.org/jsy/abo/6030673023.html,2.0,,1500.0,https://newyork.craigslist.org/reply/nyc/abo/6030673023,
66,******* BIG  2 BR********,2017-03-05 14:12,newyork,6030611072,https://newyork.craigslist.org/que/abo/6030611072.html,2.0,,1799.0,https://newyork.craigslist.org/reply/nyc/abo/6030611072,
67,BEST PRICES IN THE AREA!!,2017-03-05 13:57,newyork,6030634037,https://newyork.craigslist.org/brk/abo/6030634037.html,2.0,,1800.0,https://newyork.craigslist.org/reply/nyc/abo/6030634037,
68,Apartamento de Dos Habitaciones Totalmente Renovado en el Bronx!!,2017-03-05 13:48,newyork,6030713769,https://newyork.craigslist.org/brx/abo/6030713769.html,2.0,,1900.0,https://newyork.craigslist.org/reply/nyc/abo/6030713769,
69,3BR off Black Rock Turnpike * EXCELLENT CONDITION * AVAILABLE MAY 1,2017-03-05 13:44,newyork,6024844286,https://newyork.craigslist.org/fct/abo/6024844286.html,3.0,1200.0,1650.0,https://newyork.craigslist.org/reply/nyc/abo/6024844286,
70,"""J M G"" LINES **NEW 2 BEDR.  SPACIOUS BEAUTIFUL MODERN APRT. __ NO FEE",2017-03-05 13:35,newyork,6030561992,https://newyork.craigslist.org/brk/abo/6030561992.html,2.0,,1999.0,https://newyork.craigslist.org/reply/nyc/abo/6030561992,
71,PELHAM GARDENS,2017-03-05 13:30,newyork,6030665534,https://newyork.craigslist.org/brx/abo/6030665534.html,2.0,,1900.0,https://newyork.craigslist.org/reply/nyc/abo/6030665534,
72,1 Bedrm + Large Loft....WOODMONT By The SEA ~New Construction,2017-03-05 13:24,newyork,5989387552,https://newyork.craigslist.org/fct/abo/5989387552.html,2.0,1200.0,1750.0,https://newyork.craigslist.org/reply/nyc/abo/5989387552,
73,Country Cottage -Perfect for Writers or Musicians,2017-03-05 13:23,newyork,6030685458,https://newyork.craigslist.org/fct/abo/6030685458.html,2.0,900.0,1850.0,https://newyork.craigslist.org/reply/nyc/abo/6030685458,
74,CLASSIC LIVING. LIVING AT ITS FINEST,2017-03-05 13:21,newyork,6030562657,https://newyork.craigslist.org/brk/abo/6030562657.html,3.0,,1995.0,https://newyork.craigslist.org/reply/nyc/abo/6030562657,
75,No Fee Bushwick Brand New 2 Bedroom Stunner,2017-03-05 13:16,newyork,6007257990,https://newyork.craigslist.org/brk/abo/6007257990.html,2.0,,2000.0,https://newyork.craigslist.org/reply/nyc/abo/6007257990,
76,1 NEED A NICE PLACE TO LIVE? YOU'VE FOUND IT,2017-03-05 13:11,newyork,6030584104,https://newyork.craigslist.org/brk/abo/6030584104.html,2.0,,1795.0,https://newyork.craigslist.org/reply/nyc/abo/6030584104,
77,"Searching for a Roommate/Beautiful, Spacious Apartment!!",2017-03-05 13:08,newyork,6030498418,https://newyork.craigslist.org/brk/abo/6030498418.html,2.0,,1650.0,https://newyork.craigslist.org/reply/nyc/abo/6030498418,
78,"Apartment for Rent in Astoria, Queens (NYC)",2017-03-05 13:08,newyork,6030498033,https://newyork.craigslist.org/que/abo/6030498033.html,2.0,500.0,1900.0,https://newyork.craigslist.org/reply/nyc/abo/6030498033,
79,Huge Bushwick 2 Bedroom - Perfect Location - M/L Trains,2017-03-05 13:06,newyork,6002452168,https://newyork.craigslist.org/brk/abo/6002452168.html,2.0,,1899.0,https://newyork.craigslist.org/reply/nyc/abo/6002452168,
80,5 Room 2 bedroom In  Near All great location,2017-03-05 12:54,newyork,6027011235,https://newyork.craigslist.org/que/abo/6027011235.html,2.0,,1800.0,https://newyork.craigslist.org/reply/nyc/abo/6027011235,
81,2 bedroom basement apartment,2017-03-05 12:52,newyork,6030483115,https://newyork.craigslist.org/que/abo/6030483115.html,2.0,,1800.0,https://newyork.craigslist.org/reply/nyc/abo/6030483115,
82,2BR-Wont Last,2017-03-05 12:52,newyork,6021867249,https://newyork.craigslist.org/fct/abo/6021867249.html,2.0,854.0,1850.0,https://newyork.craigslist.org/reply/nyc/abo/6021867249,
83,NEAR 5 TRAIN LINES! AC & JZ & L TRAINS | HUGE 2 BEDROOM APT * HEAT INC,2017-03-05 12:47,newyork,5992105118,https://newyork.craigslist.org/brk/abo/5992105118.html,2.0,,1850.0,https://newyork.craigslist.org/reply/nyc/abo/5992105118,
84,EAST WILLIAMSBURG @JMZ MYRTLE STOP * HUGE 2 BEDROOM APT WITH BACKYARD,2017-03-05 12:47,newyork,5991073181,https://newyork.craigslist.org/brk/abo/5991073181.html,2.0,,2000.0,https://newyork.craigslist.org/reply/nyc/abo/5991073181,
85,LEGION &RIVERDALE* PRE-WAR BUILDING* SPACIOUS APT*HARDWARE FL* READY,2017-03-05 12:46,newyork,6022216486,https://newyork.craigslist.org/brk/abo/6022216486.html,2.0,,1699.0,https://newyork.craigslist.org/reply/nyc/abo/6022216486,
86,APT FOR RENT,2017-03-05 12:40,newyork,6030497714,https://newyork.craigslist.org/brk/abo/6030497714.html,2.0,,2000.0,https://newyork.craigslist.org/reply/nyc/abo/6030497714,
87,BRAND NEW ONE OF A KIND HUGE APARTMENT HEAT & HOT WATER INCLUDED,2017-03-05 12:29,newyork,6026526102,https://newyork.craigslist.org/brk/abo/6026526102.html,2.0,,1895.0,https://newyork.craigslist.org/reply/nyc/abo/6026526102,
88,"OVERSIZED KITCHEN,2 BEDROOM PRIVATE SIDE ENT FIRST FLOOR W/D HOOK",2017-03-05 12:28,newyork,6030489787,https://newyork.craigslist.org/stn/abo/6030489787.html,2.0,,1650.0,https://newyork.craigslist.org/reply/nyc/abo/6030489787,
89,SHOWING TODAY 4PM - NEW KITCHEN - NEW BATHROOM - MARBLE FLOORS,2017-03-05 12:19,newyork,6030447153,https://newyork.craigslist.org/wch/abo/6030447153.html,3.0,,2000.0,https://newyork.craigslist.org/reply/nyc/abo/6030447153,
90,***PORT JEFFERSON VILLAGE-TWO BEDROOM IN VILLAGE FOR RENT BY OWNER***,2017-03-05 12:12,newyork,6008778247,https://newyork.craigslist.org/lgi/abo/6008778247.html,2.0,,2000.0,https://newyork.craigslist.org/reply/nyc/abo/6008778247,
91,Beautiful 2 br/ 2 large ↝  bedroom with plenty of sun/,2017-03-05 12:08,newyork,6030438097,https://newyork.craigslist.org/brk/abo/6030438097.html,2.0,,1750.0,https://newyork.craigslist.org/reply/nyc/abo/6030438097,
92,2 bedroom Apartment in Flushing,2017-03-05 12:06,newyork,6011420594,https://newyork.craigslist.org/que/abo/6011420594.html,2.0,,1950.0,https://newyork.craigslist.org/reply/nyc/abo/6011420594,
93,"Gorgeous city views, Abundant closet space, new amenities...",2017-03-05 12:02,newyork,6027721914,https://newyork.craigslist.org/fct/abo/6027721914.html,2.0,921.0,1880.0,https://newyork.craigslist.org/reply/nyc/abo/6027721914,
94,3BED APT  FOR RENT,2017-03-05 11:55,newyork,6023876034,https://newyork.craigslist.org/brx/abo/6023876034.html,3.0,,2000.0,https://newyork.craigslist.org/reply/nyc/abo/6023876034,
95,AWSOME 2 BR__LARGE ROOMS___ COMFY AREA ___GREAT DEAL,2017-03-05 11:55,newyork,6005040901,https://newyork.craigslist.org/brk/abo/6005040901.html,2.0,,2000.0,https://newyork.craigslist.org/reply/nyc/abo/6005040901,
96,AWSOME 2 BR__LARGE ROOMS___ COMFY AREA ___GREAT DEAL,2017-03-05 11:55,newyork,5996565621,https://newyork.craigslist.org/brk/abo/5996565621.html,2.0,,2000.0,https://newyork.craigslist.org/reply/nyc/abo/5996565621,
97,3 bedrooms,2017-03-05 11:30,newyork,6025592842,https://newyork.craigslist.org/brk/abo/6025592842.html,3.0,,1950.0,https://newyork.craigslist.org/reply/nyc/abo/6025592842,
98,Beautiful & Spacious 2BR in Bensonhurst,2017-03-05 11:30,newyork,6021952569,https://newyork.craigslist.org/brk/abo/6021952569.html,2.0,800.0,1700.0,https://newyork.craigslist.org/reply/nyc/abo/6021952569,
99,◤XL Large GUT Renovated 3 Bed on East 22nd St. & Ditmas Avenue,2017-03-05 11:25,newyork,6019286243,https://newyork.craigslist.org/brk/abo/6019286243.html,3.0,1065.0,1989.0,https://newyork.craigslist.org/reply/nyc/abo/6019286243,
0,Great Location! 2BR Brand New! B and Q Trains!,2017-03-05 22:02,newyork,6031292332,https://newyork.craigslist.org/brk/abo/6031292332.html,2.0,,2499.0,https://newyork.craigslist.org/reply/nyc/abo/6031292332,
1,-:) RENOVATED-  HUGE 2BR --OCEAN AVE,2017-03-05 22:00,newyork,6014130923,https://newyork.craigslist.org/brk/abo/6014130923.html,2.0,,2150.0,https://newyork.craigslist.org/reply/nyc/abo/6014130923,
2,"SUNNY 2 bedroom/1 bath, fully renovated, new appliances, apt in prime",2017-03-05 21:57,newyork,6031329362,https://newyork.craigslist.org/brk/abo/6031329362.html,2.0,,2250.0,https://newyork.craigslist.org/reply/nyc/abo/6031329362,
3,New Building - 2 berooms - multiple layouts,2017-03-05 21:51,newyork,6026343364,https://newyork.craigslist.org/brk/abo/6026343364.html,2.0,,2375.0,https://newyork.craigslist.org/reply/nyc/abo/6026343364,
4,GIANT 3 Bedroom in flatbush - ditmas park,2017-03-05 21:50,newyork,6031346940,https://newyork.craigslist.org/brk/abo/6031346940.html,2.0,,2375.0,https://newyork.craigslist.org/reply/nyc/abo/6031346940,
5,DUPLEX * HUGE FINISHED BASEMENT * WORK & LIVE SPACE @PROSPECT PARK,2017-03-05 21:49,newyork,6015289265,https://newyork.craigslist.org/brk/abo/6015289265.html,2.0,,2300.0,https://newyork.craigslist.org/reply/nyc/abo/6015289265,
6,NEW BUILDING-ELEVATOR-laundry-ROOFDECK-GYM PRIME BEDSTUY-No fee,2017-03-05 21:49,newyork,6031266032,https://newyork.craigslist.org/brk/abo/6031266032.html,2.0,800.0,2500.0,https://newyork.craigslist.org/reply/nyc/abo/6031266032,
7,NEW BUILDING-ELEVATOR-laundry-ROOFDECK-GYM PRIME BEDSTUY-No fee,2017-03-05 21:47,newyork,6031263022,https://newyork.craigslist.org/brk/abo/6031263022.html,2.0,800.0,2500.0,https://newyork.craigslist.org/reply/nyc/abo/6031263022,
8,A perfect share 2 bed!Laundry!call asap!2nd/110th!easy deal!!!!,2017-03-05 21:45,newyork,5989209129,https://newyork.craigslist.org/mnh/abo/5989209129.html,2.0,,2500.0,https://newyork.craigslist.org/reply/nyc/abo/5989209129,
9,immaculate 4 bedroom only $2000/mo (no fee),2017-03-05 21:44,newyork,6017170615,https://newyork.craigslist.org/brk/abo/6017170615.html,4.0,900.0,2000.0,https://newyork.craigslist.org/reply/nyc/abo/6017170615,
10,Large2bedApt!washeranddryer!elev!newRENO!WEST230!,2017-03-05 21:44,newyork,6000598441,https://newyork.craigslist.org/brx/abo/6000598441.html,2.0,,2200.0,https://newyork.craigslist.org/reply/nyc/abo/6000598441,
11,◮◮ 1000s.f Huge 2 BR - Luxury Building - Brand New - BEDSTUY,2017-03-05 21:43,newyork,6031221736,https://newyork.craigslist.org/brk/abo/6031221736.html,2.0,,2450.0,https://newyork.craigslist.org/reply/nyc/abo/6031221736,
12,Great Deal 2 bed 1 bath in Clinton Hill,2017-03-05 21:42,newyork,6031270361,https://newyork.craigslist.org/brk/abo/6031270361.html,2.0,,2500.0,https://newyork.craigslist.org/reply/nyc/abo/6031270361,
13,2 Bedroom 1 bath Updated Condo in Peekskill,2017-03-05 21:42,newyork,6031296753,https://newyork.craigslist.org/wch/abo/6031296753.html,2.0,850.0,2000.0,https://newyork.craigslist.org/reply/nyc/abo/6031296753,
14,Luxury *Apartment* BEDSTUY BUSHWICK gym~balcony NO BROKER FEE,2017-03-05 21:39,newyork,6031218080,https://newyork.craigslist.org/brk/abo/6031218080.html,2.0,750.0,2290.0,https://newyork.craigslist.org/reply/nyc/abo/6031218080,
15,MOONACHIE NJ HOUSE FOR RENT,2017-03-05 21:37,newyork,6031212350,https://newyork.craigslist.org/jsy/abo/6031212350.html,2.0,,2150.0,https://newyork.craigslist.org/reply/nyc/abo/6031212350,
16,Great Deal 2 bed 1 bath in Clinton Hill,2017-03-05 21:36,newyork,6031264872,https://newyork.craigslist.org/brk/abo/6031264872.html,2.0,,2500.0,https://newyork.craigslist.org/reply/nyc/abo/6031264872,
17,ьь Spacious 3 BR + Private Huge Back Yard + NO FEE + BEDSTUY,2017-03-05 21:34,newyork,6031218766,https://newyork.craigslist.org/brk/abo/6031218766.html,3.0,,2150.0,https://newyork.craigslist.org/reply/nyc/abo/6031218766,
18,"=-=-=WOW! HUGE RENOVATED 3BR - DISHWASHER,-CORTELYOU RD -=-=-",2017-03-05 21:21,newyork,6007728247,https://newyork.craigslist.org/brk/abo/6007728247.html,3.0,,2499.0,https://newyork.craigslist.org/reply/nyc/abo/6007728247,
19,- TOP !! RENOVATED HUGE 2BR SUPER LOCATION - BERGEN ST,2017-03-05 21:20,newyork,6007639689,https://newyork.craigslist.org/brk/abo/6007639689.html,2.0,,2063.0,https://newyork.craigslist.org/reply/nyc/abo/6007639689,
20,Ev - large 2Br - nice and sunny,2017-03-05 21:17,newyork,6012571592,https://newyork.craigslist.org/mnh/abo/6012571592.html,2.0,600.0,2300.0,https://newyork.craigslist.org/reply/nyc/abo/6012571592,
21,E 13  - Prime 2Br -  Very Spacious,2017-03-05 21:17,newyork,6012559522,https://newyork.craigslist.org/mnh/abo/6012559522.html,2.0,650.0,2300.0,https://newyork.craigslist.org/reply/nyc/abo/6012559522,
22,EV - Large 2BR - Great Share,2017-03-05 21:15,newyork,6005341830,https://newyork.craigslist.org/mnh/abo/6005341830.html,2.0,600.0,2250.0,https://newyork.craigslist.org/reply/nyc/abo/6005341830,
23,East village - Large 2BR - PERFECT SHARE,2017-03-05 21:15,newyork,6012554802,https://newyork.craigslist.org/mnh/abo/6012554802.html,2.0,600.0,2300.0,https://newyork.craigslist.org/reply/nyc/abo/6012554802,
24,"HUGE** RENOVATED 2BR-2 LIVING ROOMS FLEX 3BR , MICROWAVE- NEW YORK av",2017-03-05 21:08,newyork,5995171606,https://newyork.craigslist.org/brk/abo/5995171606.html,2.0,,2450.0,https://newyork.craigslist.org/reply/nyc/abo/5995171606,
25,"Sunny 2 BR apt. in private house, 2nd floor",2017-03-05 21:06,newyork,6031192529,https://newyork.craigslist.org/que/abo/6031192529.html,2.0,,2200.0,https://newyork.craigslist.org/reply/nyc/abo/6031192529,
26,- HUGE RENOVATED 2BR - --LINDEN BLVD,2017-03-05 21:05,newyork,5995178119,https://newyork.craigslist.org/brk/abo/5995178119.html,2.0,,2099.0,https://newyork.craigslist.org/reply/nyc/abo/5995178119,
27,~~~~TOP !! RENOVATED HUGE 2BR SUPER LOCATION - BERGEN ST ~~~~,2017-03-05 21:02,newyork,6012620141,https://newyork.craigslist.org/brk/abo/6012620141.html,2.0,,2063.0,https://newyork.craigslist.org/reply/nyc/abo/6012620141,
28,"* -=-=-=WOW! HUGE RENOVATED 3BR - DISHWASHER,-CORTELYOU RD -=-=-=-",2017-03-05 21:02,newyork,6012638726,https://newyork.craigslist.org/brk/abo/6012638726.html,3.0,,2499.0,https://newyork.craigslist.org/reply/nyc/abo/6012638726,
29,#--#HUGE RENOVATED 2BR -- BALCONY --- BEDFORD AVE,2017-03-05 21:02,newyork,6014124188,https://newyork.craigslist.org/brk/abo/6014124188.html,2.0,,2399.0,https://newyork.craigslist.org/reply/nyc/abo/6014124188,
30,Large 3-bedroom/2-bath in Country Club,2017-03-05 21:01,newyork,6031191983,https://newyork.craigslist.org/brx/abo/6031191983.html,3.0,,2200.0,https://newyork.craigslist.org/reply/nyc/abo/6031191983,
31,3 Apartment -Close to Train,2017-03-05 20:57,newyork,6031301784,https://newyork.craigslist.org/wch/abo/6031301784.html,3.0,,2500.0,https://newyork.craigslist.org/reply/nyc/abo/6031301784,
32,HUGE 3BR - BY-KINGS COUNTY -- HAWTHORNE ST,2017-03-05 20:55,newyork,5995717424,https://newyork.craigslist.org/brk/abo/5995717424.html,3.0,,2299.0,https://newyork.craigslist.org/reply/nyc/abo/5995717424,
33,"!!!!- HUGE** RENOVATED 2BR-2 LIVING ROOMS FLEX 3BR , MICROWAVE-- NEW Y",2017-03-05 20:47,newyork,5993612527,https://newyork.craigslist.org/brk/abo/5993612527.html,3.0,,2450.0,https://newyork.craigslist.org/reply/nyc/abo/5993612527,
34,3 BR Apt with 1.5 Bath in Mill Basin,2017-03-05 20:44,newyork,6031207676,https://newyork.craigslist.org/brk/abo/6031207676.html,3.0,,2100.0,https://newyork.craigslist.org/reply/nyc/abo/6031207676,
35,3 bed room and 1.5 bath,2017-03-05 20:44,newyork,6031220694,https://newyork.craigslist.org/que/abo/6031220694.html,3.0,1400.0,2200.0,https://newyork.craigslist.org/reply/nyc/abo/6031220694,
36,First month free - 1200ft2 - Stamford 2 Bed 2 Bath,2017-03-05 20:39,newyork,6031195505,https://newyork.craigslist.org/fct/abo/6031195505.html,2.0,1200.0,2075.0,https://newyork.craigslist.org/reply/nyc/abo/6031195505,
37,◡◡ Newly renovated 2 BR HUGE ^ Wilson L ^ NO FEE ^ BUSHWICK,2017-03-05 20:38,newyork,6031209117,https://newyork.craigslist.org/brk/abo/6031209117.html,2.0,,2190.0,https://newyork.craigslist.org/reply/nyc/abo/6031209117,
38,Crazy deal 2 bedroom duplex newly renovated no fee Bushwick,2017-03-05 20:28,newyork,6031179982,https://newyork.craigslist.org/brk/abo/6031179982.html,2.0,,2195.0,https://newyork.craigslist.org/reply/nyc/abo/6031179982,
39,+Astonishing prices NO FEE 2BR private backyard Bedstuy,2017-03-05 20:26,newyork,6031178714,https://newyork.craigslist.org/brk/abo/6031178714.html,2.0,,2300.0,https://newyork.craigslist.org/reply/nyc/abo/6031178714,
40,✿3BR ✹✹ 1BA BRAND NEW*** 2199__1286 MADISON__*__*_,2017-03-05 20:22,newyork,6031143251,https://newyork.craigslist.org/brk/abo/6031143251.html,2.0,,2199.0,https://newyork.craigslist.org/reply/nyc/abo/6031143251,
41,the best artistic apt 2 br with terrace+ laundry+ roof top,2017-03-05 20:21,newyork,6026292495,https://newyork.craigslist.org/brk/abo/6026292495.html,2.0,,2500.0,https://newyork.craigslist.org/reply/nyc/abo/6026292495,
42,SUPER LUXO 2BR APT +LAUNDRY+ROOF,2017-03-05 20:20,newyork,6026233563,https://newyork.craigslist.org/brk/abo/6026233563.html,2.0,,2500.0,https://newyork.craigslist.org/reply/nyc/abo/6026233563,
43,ARTISTIC HUGE apt close to J Train,2017-03-05 20:20,newyork,6023713694,https://newyork.craigslist.org/brk/abo/6023713694.html,2.0,1200.0,2500.0,https://newyork.craigslist.org/reply/nyc/abo/6023713694,
44,*=*Beautiful 2 bed 1 bath in East Williamsburg,2017-03-05 20:20,newyork,6011718382,https://newyork.craigslist.org/brk/abo/6011718382.html,2.0,,2500.0,https://newyork.craigslist.org/reply/nyc/abo/6011718382,
45,*!!*Great Deal 2 bed 1 bath in Clinton Hill,2017-03-05 20:20,newyork,6011732651,https://newyork.craigslist.org/brk/abo/6011732651.html,2.0,,2500.0,https://newyork.craigslist.org/reply/nyc/abo/6011732651,
46,♠○Big 3 bed 1 bath Great Deal,2017-03-05 20:20,newyork,6011738261,https://newyork.craigslist.org/brk/abo/6011738261.html,3.0,,2350.0,https://newyork.craigslist.org/reply/nyc/abo/6011738261,
47,Private 2 Bed / 1 Bath Single Family for Rent,2017-03-05 20:19,newyork,6031162812,https://newyork.craigslist.org/wch/abo/6031162812.html,2.0,1600.0,2250.0,https://newyork.craigslist.org/reply/nyc/abo/6031162812,
48,Big 3 bed 1 bath Great Deal,2017-03-05 20:19,newyork,5992242494,https://newyork.craigslist.org/brk/abo/5992242494.html,3.0,,2350.0,https://newyork.craigslist.org/reply/nyc/abo/5992242494,
49,"3 Bedroom Apt In Glendale,Newly Renovated",2017-03-05 20:17,newyork,6031207920,https://newyork.craigslist.org/que/abo/6031207920.html,3.0,,2100.0,https://newyork.craigslist.org/reply/nyc/abo/6031207920,
50,"2 Bed / 1 Bath in ^Crown Heights,# Brooklyn. Pets are not allowed.",2017-03-05 20:09,newyork,6027825803,https://newyork.craigslist.org/brk/abo/6027825803.html,2.0,,2246.0,https://newyork.craigslist.org/reply/nyc/abo/6027825803,
51,"*=*Just renovated, 3 Bedroom Duplex, 1 parking spot, B & Q train",2017-03-05 20:08,newyork,6013452550,https://newyork.craigslist.org/brk/abo/6013452550.html,3.0,,2399.0,https://newyork.craigslist.org/reply/nyc/abo/6013452550,
52,"3 Bedroom apt, newly renovated",2017-03-05 20:08,newyork,6031206244,https://newyork.craigslist.org/que/abo/6031206244.html,3.0,1000.0,2100.0,https://newyork.craigslist.org/reply/nyc/abo/6031206244,
53,MYRTLE AVE & THROOP @G & J M Z TRAINS * LUXURY DUPLEX * LAUNDRY & RO,2017-03-05 20:07,newyork,6025822881,https://newyork.craigslist.org/brk/abo/6025822881.html,2.0,,2300.0,https://newyork.craigslist.org/reply/nyc/abo/6025822881,
